time step, number of clusters, number of active clusters, number of cells, number of particles, number of tokens, total internal energy, total kinetic energy
24949, 6609, 2333, 28776, 13538, 2333, 4.01399e+06, nan
24985, 6638, 2342, 28807, 13381, 2342, 4.01394e+06, nan
25001, 6614, 2331, 28723, 13781, 2331, 4.01394e+06, nan
25014, 6622, 2344, 28772, 13317, 2344, 4.01394e+06, nan
25026, 6614, 2342, 28762, 13340, 2342, 4.01394e+06, nan
25062, 6618, 2334, 28716, 13247, 2334, 4.01389e+06, nan
25098, 6615, 2350, 28717, 13365, 2350, 4.01384e+06, nan
25134, 6621, 2374, 28752, 13322, 2374, 4.0138e+06, nan
25171, 6647, 2365, 28748, 13513, 2365, 4.01375e+06, nan
25207, 6670, 2376, 28713, 13755, 2376, 4.0137e+06, nan
25243, 6659, 2386, 28778, 13718, 2386, 4.01365e+06, nan
25280, 6625, 2376, 28732, 14071, 2376, 4.01365e+06, nan
25316, 6657, 2383, 28723, 14010, 2383, 4.01365e+06, nan
25352, 6670, 2385, 28711, 13881, 2385, 4.01365e+06, nan
25388, 6677, 2376, 28708, 13877, 2376, 4.01365e+06, nan
25425, 6677, 2386, 28774, 13504, 2386, 4.01365e+06, nan
25461, 6674, 2389, 28710, 13555, 2389, 4.01365e+06, nan
25497, 6714, 2406, 28731, 13539, 2406, 4.01365e+06, nan
25534, 6699, 2387, 28696, 13635, 2387, 4.01365e+06, nan
25571, 6701, 2386, 28619, 13873, 2386, 4.01365e+06, nan
25606, 6712, 2396, 28646, 13763, 2396, 4.01365e+06, nan
25642, 6718, 2408, 28669, 13698, 2408, 4.01365e+06, nan
25678, 6745, 2421, 28671, 13789, 2421, 4.01365e+06, nan
25713, 6732, 2422, 28702, 13732, 2422, 4.01365e+06, nan
25749, 6755, 2428, 28669, 13662, 2428, 4.01365e+06, nan
25785, 6768, 2427, 28672, 13721, 2427, 4.01365e+06, nan
25821, 6789, 2437, 28652, 13852, 2437, 4.01365e+06, nan
25856, 6777, 2436, 28640, 14318, 2436, 4.01365e+06, nan
25891, 6768, 2443, 28714, 13859, 2443, 4.01365e+06, nan
25927, 6762, 2446, 28652, 13985, 2446, 4.01365e+06, nan
25963, 6793, 2451, 28656, 14143, 2451, 4.01365e+06, nan
25999, 6793, 2440, 28575, 14026, 2440, 4.01365e+06, nan
26001, 6790, 2445, 28599, 13921, 2445, 4.01365e+06, nan
26034, 6786, 2470, 28600, 13949, 2470, 4.01365e+06, nan
26071, 6761, 2444, 28507, 14158, 2444, 4.01365e+06, nan
26107, 6754, 2446, 28551, 14039, 2446, 4.01365e+06, nan
26143, 6705, 2442, 28458, 13950, 2442, 4.01365e+06, nan
26178, 6679, 2465, 28496, 13868, 2465, 4.01365e+06, nan
26215, 6678, 2456, 28542, 13929, 2456, 4.01365e+06, nan
26251, 6682, 2466, 28574, 13890, 2466, 4.01365e+06, nan
26286, 6685, 2474, 28530, 13912, 2474, 4.01365e+06, nan
26323, 6693, 2467, 28469, 14001, 2467, 4.01365e+06, nan
26359, 6687, 2459, 28412, 14102, 2459, 4.01365e+06, nan
26395, 6720, 2465, 28420, 13947, 2465, 4.01365e+06, nan
26430, 6696, 2461, 28398, 13763, 2461, 4.01365e+06, nan
26466, 6707, 2452, 28427, 13888, 2452, 4.01365e+06, nan
26502, 6738, 2449, 28409, 13911, 2449, 4.01365e+06, nan
26538, 6732, 2457, 28341, 14018, 2457, 4.01365e+06, nan
26573, 6768, 2474, 28332, 14228, 2474, 4.01365e+06, nan
26609, 6742, 2486, 28345, 14390, 2486, 4.01365e+06, nan
26645, 6761, 2479, 28417, 14508, 2479, 4.01365e+06, nan
26681, 6750, 2467, 28414, 14547, 2467, 4.01365e+06, nan
26716, 6778, 2473, 28481, 13935, 2473, 4.01365e+06, nan
26752, 6739, 2483, 28432, 14174, 2483, 4.01365e+06, nan
26789, 6752, 2473, 28378, 14508, 2473, 4.01365e+06, nan
26824, 6759, 2472, 28394, 14228, 2472, 4.01365e+06, nan
26861, 6705, 2470, 28351, 14562, 2470, 4.01365e+06, nan
26897, 6719, 2474, 28363, 14377, 2474, 4.0136e+06, nan
26932, 6733, 2486, 28379, 14333, 2486, 4.01355e+06, nan
26967, 6781, 2507, 28445, 14113, 2507, 4.01351e+06, nan
27001, 6765, 2503, 28525, 14145, 2503, 4.01346e+06, nan
27003, 6768, 2516, 28533, 14012, 2516, 4.01346e+06, nan
27038, 6772, 2496, 28465, 14569, 2496, 4.01341e+06, nan
27073, 6825, 2494, 28498, 14226, 2494, 4.01338e+06, nan
27109, 6841, 2490, 28511, 14246, 2490, 4.01338e+06, nan
27145, 6870, 2487, 28525, 14342, 2487, 4.01338e+06, nan
27180, 6829, 2488, 28483, 14107, 2488, 4.01338e+06, nan
27216, 6846, 2475, 28462, 13992, 2475, 4.01338e+06, nan
27252, 6828, 2474, 28521, 14009, 2474, 4.01338e+06, nan
27287, 6841, 2478, 28428, 14476, 2478, 4.01338e+06, nan
27322, 6889, 2485, 28553, 14195, 2485, 4.01338e+06, nan
27357, 6920, 2488, 28611, 14029, 2488, 4.01338e+06, nan
27393, 6893, 2482, 28649, 14093, 2482, 4.01338e+06, nan
27429, 6906, 2491, 28671, 14050, 2491, 4.01338e+06, nan
27463, 6898, 2483, 28589, 14167, 2483, 4.01338e+06, nan
27499, 6880, 2491, 28596, 14207, 2491, 4.01333e+06, nan
27535, 6877, 2505, 28537, 14325, 2505, 4.01329e+06, nan
27570, 6887, 2518, 28567, 14309, 2518, 4.01329e+06, nan
27605, 6881, 2500, 28515, 14780, 2500, 4.01324e+06, nan
27641, 6839, 2506, 28438, 14681, 2506, 4.01324e+06, nan
27677, 6857, 2505, 28460, 14614, 2505, 4.01322e+06, nan
27712, 6871, 2510, 28505, 14233, 2510, 4.01322e+06, nan
27746, 6826, 2519, 28439, 14510, 2519, 4.01322e+06, nan
27782, 6853, 2516, 28478, 14562, 2516, 4.01317e+06, nan
27817, 6872, 2521, 28547, 14224, 2521, 4.01312e+06, nan
27852, 6801, 2517, 28521, 14086, 2517, 4.01312e+06, nan
27887, 6797, 2508, 28467, 14769, 2508, 4.01312e+06, nan
27923, 6831, 2514, 28513, 14704, 2514, 4.013e+06, nan
27958, 6820, 2516, 28591, 14416, 2516, 4.013e+06, nan
27993, 6873, 2531, 28624, 14312, 2531, 4.013e+06, nan
28001, 6854, 2522, 28546, 14745, 2523, 4.013e+06, nan
28028, 6842, 2530, 28517, 14625, 2530, 4.013e+06, nan
28063, 6904, 2530, 28596, 14380, 2530, 4.013e+06, nan
28099, 6888, 2532, 28546, 14501, 2532, 4.013e+06, nan
28134, 6878, 2533, 28607, 14361, 2533, 4.013e+06, nan
28169, 6859, 2511, 28504, 14604, 2511, 4.013e+06, nan
28204, 6874, 2526, 28622, 14224, 2526, 4.01295e+06, nan
28239, 6855, 2528, 28610, 14179, 2528, 4.01287e+06, nan
28274, 6827, 2519, 28517, 14540, 2519, 4.01287e+06, nan
28310, 6808, 2503, 28466, 14586, 2503, 4.01287e+06, nan
28346, 6832, 2488, 28454, 14638, 2488, 4.01287e+06, nan
28381, 6808, 2506, 28443, 14146, 2506, 4.01287e+06, nan
28416, 6770, 2507, 28420, 14108, 2507, 4.01287e+06, nan
28453, 6780, 2511, 28402, 14312, 2511, 4.01277e+06, nan
28488, 6776, 2524, 28454, 14291, 2524, 4.01273e+06, nan
28523, 6800, 2510, 28384, 14630, 2510, 4.01273e+06, nan
28560, 6803, 2511, 28488, 14078, 2511, 4.01273e+06, nan
28595, 6751, 2494, 28339, 14598, 2494, 4.01273e+06, nan
28630, 6794, 2504, 28358, 14302, 2504, 4.01273e+06, nan
28665, 6789, 2505, 28353, 14235, 2505, 4.01273e+06, nan
28701, 6776, 2514, 28361, 14147, 2514, 4.01273e+06, nan
28737, 6766, 2510, 28424, 14203, 2510, 4.01273e+06, nan
28772, 6764, 2515, 28412, 14685, 2515, 4.01273e+06, nan
28808, 6745, 2510, 28425, 14526, 2510, 4.01273e+06, nan
28844, 6783, 2504, 28411, 14552, 2504, 4.01273e+06, nan
28879, 6784, 2522, 28457, 14119, 2522, 4.01273e+06, nan
28914, 6765, 2529, 28422, 14286, 2529, 4.01273e+06, nan
28950, 6786, 2535, 28476, 14157, 2535, 4.01273e+06, nan
28985, 6822, 2532, 28385, 14805, 2532, 4.01273e+06, nan
29001, 6817, 2536, 28454, 14330, 2536, 4.01273e+06, nan
29020, 6800, 2531, 28408, 14514, 2531, 4.01273e+06, nan
29055, 6863, 2539, 28352, 14511, 2539, 4.01273e+06, nan
29092, 6857, 2527, 28385, 14514, 2527, 4.01273e+06, nan
29127, 6827, 2539, 28405, 14512, 2539, 4.01273e+06, nan
29162, 6806, 2535, 28332, 14807, 2535, 4.01273e+06, nan
29197, 6817, 2539, 28407, 14442, 2539, 4.01268e+06, nan
29233, 6805, 2552, 28395, 14754, 2552, 4.01268e+06, nan
29268, 6797, 2561, 28367, 14586, 2561, 4.01268e+06, nan
29303, 6768, 2549, 28330, 14946, 2549, 4.01268e+06, nan
29339, 6777, 2550, 28361, 14983, 2550, 4.01258e+06, nan
29375, 6775, 2544, 28389, 14813, 2544, 4.01258e+06, nan
29410, 6796, 2551, 28470, 14585, 2551, 4.01258e+06, nan
29445, 6779, 2558, 28487, 14674, 2558, 4.01258e+06, nan
29482, 6784, 2554, 28477, 14893, 2554, 4.01258e+06, nan
29517, 6811, 2580, 28528, 14765, 2580, 4.01254e+06, nan
29552, 6801, 2583, 28497, 15006, 2583, 4.01247e+06, nan
29586, 6818, 2600, 28633, 14615, 2600, 4.01247e+06, nan
29622, 6853, 2597, 28672, 14583, 2597, 4.01247e+06, nan
29657, 6821, 2583, 28594, 15206, 2583, 4.01247e+06, nan
29692, 6829, 2587, 28724, 14775, 2587, 4.01247e+06, nan
29727, 6824, 2592, 28735, 14741, 2592, 4.01247e+06, nan
29762, 6796, 2592, 28661, 15182, 2592, 4.01247e+06, nan
29797, 6795, 2590, 28674, 14756, 2590, 4.01247e+06, nan
29832, 6801, 2609, 28695, 14663, 2609, 4.01247e+06, nan
29868, 6784, 2598, 28755, 14824, 2598, 4.01247e+06, nan
29903, 6742, 2567, 28633, 15041, 2567, 4.01247e+06, nan
29938, 6757, 2574, 28723, 14589, 2574, 4.01247e+06, nan
29973, 6735, 2577, 28754, 14532, 2577, 4.01247e+06, nan
30001, 6781, 2568, 28747, 14739, 2568, 4.01247e+06, nan
30009, 6797, 2575, 28768, 14575, 2575, 4.01247e+06, nan
30017, 6781, 2569, 28731, 15098, 2569, 4.01247e+06, nan
30046, 6780, 2574, 28765, 14789, 2574, 4.01247e+06, nan
30080, 6758, 2581, 28772, 15146, 2581, 4.01247e+06, nan
30116, 6764, 2574, 28760, 15303, 2574, 4.01247e+06, nan
30151, 6765, 2577, 28810, 14901, 2577, 4.01247e+06, nan
30186, 6767, 2605, 28800, 14753, 2605, 4.01247e+06, nan
30223, 6736, 2596, 28769, 14873, 2596, 4.01247e+06, nan
30258, 6778, 2615, 28790, 14750, 2615, 4.01247e+06, nan
30294, 6811, 2598, 28913, 14704, 2598, 4.01247e+06, nan
30329, 6781, 2592, 28797, 15230, 2592, 4.01247e+06, nan
30366, 6769, 2598, 28791, 14784, 2598, 4.01247e+06, nan
30402, 6791, 2593, 28741, 14693, 2593, 4.01247e+06, nan
30437, 6775, 2585, 28712, 15078, 2585, 4.01247e+06, nan
30473, 6764, 2579, 28694, 15095, 2579, 4.01247e+06, nan
30509, 6759, 2560, 28662, 15073, 2560, 4.01247e+06, nan
30545, 6763, 2568, 28665, 14997, 2568, 4.01247e+06, nan
30581, 6810, 2569, 28697, 14973, 2569, 4.01247e+06, nan
30618, 6822, 2558, 28742, 14667, 2558, 4.01247e+06, nan
30654, 6784, 2550, 28618, 14701, 2550, 4.01247e+06, nan
30690, 6817, 2548, 28557, 14704, 2548, 4.01247e+06, nan
30725, 6814, 2553, 28509, 14921, 2553, 4.01247e+06, nan
30762, 6874, 2560, 28587, 14517, 2560, 4.01247e+06, nan
30797, 6826, 2539, 28553, 14918, 2539, 4.01247e+06, nan
30833, 6780, 2534, 28519, 14889, 2534, 4.01247e+06, nan
30868, 6800, 2530, 28604, 14629, 2530, 4.01247e+06, nan
30905, 6755, 2541, 28544, 14960, 2541, 4.01247e+06, nan
30940, 6807, 2545, 28628, 14629, 2545, 4.01247e+06, nan
30976, 6780, 2550, 28643, 14612, 2550, 4.01247e+06, nan
31001, 6728, 2544, 28569, 14999, 2544, 4.01247e+06, nan
31012, 6735, 2549, 28615, 14672, 2549, 4.01247e+06, nan
31048, 6745, 2571, 28587, 14812, 2571, 4.01244e+06, nan
31084, 6727, 2564, 28549, 14739, 2564, 4.01244e+06, nan
31119, 6717, 2574, 28569, 14738, 2574, 4.01244e+06, nan
31156, 6729, 2581, 28615, 14806, 2581, 4.01244e+06, nan
31192, 6720, 2562, 28565, 14986, 2562, 4.01244e+06, nan
31228, 6758, 2562, 28515, 14763, 2562, 4.01244e+06, nan
31263, 6752, 2575, 28495, 14646, 2575, 4.01244e+06, nan
31300, 6742, 2572, 28533, 14674, 2572, 4.01244e+06, nan
31335, 6760, 2572, 28489, 14514, 2572, 4.01244e+06, nan
31371, 6743, 2590, 28500, 14444, 2590, 4.01244e+06, nan
31408, 6726, 2573, 28513, 14524, 2573, 4.01244e+06, nan
31444, 6727, 2567, 28399, 14757, 2567, 4.01244e+06, nan
31480, 6736, 2574, 28501, 14744, 2574, 4.01244e+06, nan
31516, 6748, 2567, 28566, 14763, 2567, 4.01244e+06, nan
31552, 6766, 2584, 28605, 14710, 2584, 4.01244e+06, nan
31588, 6717, 2565, 28517, 14815, 2565, 4.01231e+06, nan
31624, 6724, 2547, 28561, 14601, 2547, 4.01231e+06, nan
31661, 6757, 2543, 28523, 14928, 2543, 4.01231e+06, nan
31696, 6783, 2557, 28560, 14619, 2557, 4.01231e+06, nan
31732, 6822, 2564, 28574, 14643, 2564, 4.01231e+06, nan
31767, 6828, 2565, 28631, 14534, 2565, 4.01231e+06, nan
31804, 6846, 2557, 28575, 14647, 2557, 4.01231e+06, nan
31839, 6827, 2546, 28547, 14545, 2546, 4.01231e+06, nan
31875, 6838, 2567, 28539, 14440, 2567, 4.01223e+06, nan
31910, 6792, 2548, 28462, 15025, 2548, 4.01218e+06, nan
31946, 6830, 2549, 28519, 14968, 2549, 4.01218e+06, nan
31981, 6858, 2557, 28595, 14625, 2557, 4.01213e+06, nan
32001, 6847, 2572, 28597, 14447, 2572, 4.01213e+06, nan
32016, 6871, 2583, 28629, 14392, 2583, 4.01213e+06, nan
32051, 6834, 2555, 28480, 14901, 2555, 4.01209e+06, nan
32088, 6830, 2567, 28518, 14447, 2567, 4.01204e+06, nan
32123, 6797, 2549, 28435, 15029, 2549, 4.01195e+06, nan
32158, 6816, 2544, 28499, 14536, 2544, 4.01195e+06, nan
32194, 6802, 2534, 28462, 14652, 2534, 4.01195e+06, nan
32230, 6791, 2533, 28449, 14571, 2533, 4.0119e+06, nan
32266, 6782, 2529, 28464, 14480, 2529, 4.0119e+06, nan
32301, 6776, 2543, 28491, 14291, 2543, 4.01185e+06, nan
32338, 6788, 2541, 28499, 14377, 2541, 4.01185e+06, nan
32373, 6784, 2553, 28504, 14357, 2553, 4.01181e+06, nan
32408, 6799, 2548, 28445, 14909, 2548, 4.01176e+06, nan
32443, 6842, 2570, 28526, 14588, 2570, 4.01176e+06, nan
32479, 6844, 2558, 28475, 14694, 2558, 4.01176e+06, nan
32515, 6852, 2552, 28417, 14658, 2552, 4.01176e+06, nan
32550, 6856, 2556, 28396, 14443, 2556, 4.01151e+06, nan
32586, 6861, 2542, 28349, 14430, 2542, 4.01151e+06, nan
32622, 6871, 2554, 28369, 14392, 2554, 4.01151e+06, nan
32657, 6874, 2535, 28270, 14843, 2535, 4.01151e+06, nan
32692, 6887, 2550, 28361, 14623, 2550, 4.01151e+06, nan
32729, 6841, 2535, 28346, 14915, 2535, 4.01151e+06, nan
32763, 6827, 2574, 28473, 14449, 2574, 4.01146e+06, nan
32799, 6864, 2569, 28521, 14455, 2569, 4.01146e+06, nan
32834, 6904, 2564, 28455, 15105, 2564, 4.01146e+06, nan
32870, 6892, 2555, 28419, 15205, 2555, 4.01141e+06, nan
32905, 6866, 2564, 28511, 14637, 2564, 4.01146e+06, nan
32940, 6891, 2571, 28515, 14407, 2571, 4.01146e+06, nan
32976, 6913, 2588, 28562, 14610, 2588, 4.01146e+06, nan
33002, 6895, 2565, 28436, 14977, 2565, 4.01146e+06, nan
33010, 6924, 2571, 28479, 14720, 2571, 4.01146e+06, nan
33046, 6925, 2572, 28542, 14840, 2572, 4.01146e+06, nan
33081, 6891, 2577, 28588, 14665, 2577, 4.01141e+06, nan
33117, 6907, 2579, 28669, 14723, 2579, 4.01141e+06, nan
33151, 6891, 2585, 28617, 14930, 2585, 4.01141e+06, nan
33186, 6899, 2598, 28668, 14902, 2598, 4.01141e+06, nan
33221, 6872, 2579, 28589, 15206, 2579, 4.01141e+06, nan
33257, 6856, 2595, 28597, 15255, 2595, 4.01141e+06, nan
33293, 6876, 2584, 28623, 15277, 2584, 4.01141e+06, nan
33327, 6909, 2592, 28729, 14885, 2592, 4.01141e+06, nan
33364, 6900, 2588, 28697, 14976, 2588, 4.01141e+06, nan
33399, 6840, 2589, 28632, 14835, 2589, 4.01141e+06, nan
33434, 6825, 2564, 28561, 15189, 2564, 4.01141e+06, nan
33470, 6807, 2581, 28600, 15226, 2581, 4.01141e+06, nan
33505, 6851, 2586, 28696, 15071, 2586, 4.01141e+06, nan
33541, 6813, 2579, 28672, 14951, 2579, 4.01141e+06, nan
33576, 6853, 2589, 28658, 14727, 2589, 4.01141e+06, nan
33611, 6829, 2584, 28558, 15260, 2584, 4.01141e+06, nan
33647, 6828, 2569, 28573, 15321, 2569, 4.01141e+06, nan
33682, 6855, 2571, 28641, 14801, 2571, 4.01141e+06, nan
33718, 6828, 2553, 28627, 14755, 2553, 4.01141e+06, nan
33753, 6815, 2565, 28666, 14627, 2565, 4.01141e+06, nan
33788, 6841, 2548, 28557, 15105, 2548, 4.01141e+06, nan
33824, 6824, 2539, 28537, 15076, 2539, 4.01141e+06, nan
33859, 6821, 2557, 28577, 14704, 2557, 4.01141e+06, nan
33896, 6817, 2551, 28492, 15083, 2551, 4.01141e+06, nan
33931, 6818, 2575, 28597, 14676, 2575, 4.01141e+06, nan
33967, 6792, 2566, 28621, 14704, 2566, 4.01141e+06, nan
34001, 6777, 2558, 28509, 15079, 2558, 4.01141e+06, nan
34002, 6788, 2565, 28576, 14615, 2565, 4.01141e+06, nan
34038, 6813, 2568, 28563, 14669, 2568, 4.01141e+06, nan
34073, 6810, 2564, 28497, 15115, 2564, 4.01141e+06, nan
34108, 6811, 2573, 28604, 14715, 2573, 4.01141e+06, nan
34145, 6752, 2567, 28544, 15237, 2567, 4.01141e+06, nan
34180, 6759, 2563, 28558, 14749, 2563, 4.01141e+06, nan
34215, 6789, 2562, 28604, 14608, 2562, 4.01141e+06, nan
34250, 6747, 2537, 28483, 15127, 2537, 4.01141e+06, nan
34287, 6761, 2567, 28592, 14483, 2567, 4.01141e+06, nan
34322, 6746, 2569, 28531, 15132, 2569, 4.01141e+06, nan
34358, 6713, 2557, 28492, 15117, 2557, 4.01141e+06, nan
34393, 6737, 2566, 28543, 14959, 2566, 4.01141e+06, nan
34428, 6786, 2586, 28642, 14840, 2586, 4.01141e+06, nan
34464, 6794, 2573, 28553, 14734, 2573, 4.01141e+06, nan
34500, 6776, 2566, 28547, 14668, 2566, 4.01136e+06, nan
34535, 6732, 2548, 28487, 15094, 2548, 4.01136e+06, nan
34572, 6760, 2551, 28550, 14449, 2551, 4.01127e+06, nan
34607, 6688, 2532, 28412, 15018, 2532, 4.01127e+06, nan
34643, 6689, 2536, 28428, 14974, 2536, 4.01127e+06, nan
34679, 6680, 2554, 28365, 15116, 2554, 4.01127e+06, nan
34714, 6725, 2550, 28515, 14832, 2550, 4.01127e+06, nan
34749, 6725, 2554, 28549, 14674, 2554, 4.01127e+06, nan
34785, 6736, 2554, 28561, 14605, 2554, 4.01127e+06, nan
34821, 6760, 2540, 28446, 14764, 2540, 4.01127e+06, nan
34857, 6781, 2528, 28416, 14747, 2528, 4.01127e+06, nan
34892, 6742, 2500, 28259, 15093, 2500, 4.01127e+06, nan
34928, 6731, 2487, 28276, 14876, 2487, 4.01127e+06, nan
34965, 6741, 2503, 28351, 14391, 2503, 4.01122e+06, nan
35000, 6684, 2495, 28221, 14964, 2495, 4.01117e+06, nan
35012, 6705, 2500, 28212, 14975, 2500, 4.01112e+06, nan
35041, 6744, 2505, 28279, 14619, 2505, 4.01112e+06, nan
35078, 6726, 2479, 28204, 14991, 2479, 4.01112e+06, nan
35114, 6720, 2489, 28196, 15022, 2489, 4.01112e+06, nan
35150, 6729, 2492, 28220, 14906, 2492, 4.01112e+06, nan
35186, 6725, 2496, 28158, 14857, 2496, 4.01112e+06, nan
35222, 6693, 2505, 28152, 14762, 2505, 4.01112e+06, nan
35257, 6691, 2512, 28221, 14417, 2512, 4.01112e+06, nan
35293, 6696, 2510, 28200, 14407, 2510, 4.01112e+06, nan
35329, 6721, 2528, 28264, 14376, 2528, 4.01112e+06, nan
35365, 6723, 2514, 28285, 14401, 2514, 4.01112e+06, nan
35401, 6709, 2516, 28272, 14490, 2516, 4.01112e+06, nan
35436, 6721, 2538, 28248, 14460, 2538, 4.01112e+06, nan
35472, 6751, 2555, 28298, 14312, 2555, 4.01112e+06, nan
35508, 6703, 2548, 28215, 14515, 2548, 4.01108e+06, nan
35543, 6696, 2541, 28117, 14872, 2541, 4.01103e+06, nan
35578, 6687, 2528, 28163, 14570, 2528, 4.01103e+06, nan
35615, 6691, 2532, 28062, 14895, 2532, 4.01099e+06, nan
35650, 6735, 2539, 28156, 14527, 2539, 4.01099e+06, nan
35685, 6737, 2534, 28184, 14532, 2534, 4.01099e+06, nan
35722, 6749, 2526, 28190, 14618, 2526, 4.01099e+06, nan
35757, 6732, 2518, 28143, 14405, 2518, 4.01099e+06, nan
35793, 6704, 2533, 28170, 14307, 2533, 4.01099e+06, nan
35828, 6660, 2532, 28108, 14798, 2532, 4.01099e+06, nan
35865, 6658, 2556, 28187, 14500, 2556, 4.01099e+06, nan
35900, 6645, 2546, 28100, 15118, 2546, 4.01099e+06, nan
35935, 6698, 2556, 28239, 14774, 2556, 4.01095e+06, nan
35972, 6684, 2565, 28185, 15145, 2565, 4.01095e+06, nan
36001, 6749, 2566, 28291, 14605, 2566, 4.01095e+06, nan
36007, 6744, 2569, 28295, 14589, 2569, 4.01095e+06, nan
36042, 6756, 2584, 28301, 14618, 2584, 4.0109e+06, nan
36077, 6767, 2565, 28151, 15188, 2565, 4.01085e+06, nan
36113, 6773, 2553, 28163, 15074, 2553, 4.01085e+06, nan
36148, 6769, 2542, 28280, 14708, 2542, 4.01085e+06, nan
36184, 6774, 2531, 28253, 14707, 2531, 4.01085e+06, nan
36219, 6733, 2535, 28220, 14602, 2535, 4.01085e+06, nan
36256, 6753, 2525, 28235, 14567, 2525, 4.01085e+06, nan
36291, 6771, 2530, 28232, 14434, 2530, 4.01085e+06, nan
36327, 6744, 2534, 28151, 14591, 2534, 4.01085e+06, nan
36363, 6740, 2532, 28130, 14535, 2532, 4.01085e+06, nan
36399, 6756, 2540, 28140, 14502, 2540, 4.01085e+06, nan
36434, 6720, 2544, 28069, 14909, 2544, 4.01085e+06, nan
36469, 6719, 2562, 28175, 14763, 2562, 4.01085e+06, nan
36506, 6676, 2544, 28128, 15084, 2544, 4.01085e+06, nan
36541, 6724, 2571, 28211, 14811, 2571, 4.01085e+06, nan
36576, 6737, 2584, 28232, 14675, 2584, 4.01085e+06, nan
36611, 6702, 2553, 28132, 15169, 2553, 4.0108e+06, nan
36648, 6754, 2590, 28208, 14639, 2590, 4.0108e+06, nan
36682, 6770, 2570, 28242, 14806, 2570, 4.0108e+06, nan
36718, 6736, 2546, 28214, 14728, 2546, 4.0108e+06, nan
36753, 6755, 2550, 28212, 14648, 2550, 4.0108e+06, nan
36789, 6778, 2544, 28208, 14482, 2544, 4.0108e+06, nan
36825, 6758, 2538, 28203, 14546, 2538, 4.0108e+06, nan
36860, 6742, 2521, 28169, 14934, 2521, 4.0108e+06, nan
36896, 6733, 2521, 28178, 14896, 2521, 4.0108e+06, nan
36933, 6717, 2523, 28218, 14335, 2523, 4.0108e+06, nan
36968, 6722, 2515, 28137, 14819, 2515, 4.0108e+06, nan
37001, 6734, 2517, 28159, 14806, 2517, 4.01076e+06, nan
37003, 6760, 2530, 28252, 14460, 2530, 4.01076e+06, nan
37039, 6811, 2512, 28268, 14652, 2512, 4.01076e+06, nan
37074, 6808, 2533, 28315, 14499, 2533, 4.01071e+06, nan
37109, 6773, 2511, 28241, 14888, 2511, 4.01071e+06, nan
37144, 6777, 2537, 28280, 14462, 2537, 4.01071e+06, nan
37180, 6770, 2548, 28290, 14541, 2548, 4.01071e+06, nan
37215, 6786, 2552, 28327, 14547, 2552, 4.01071e+06, nan
37250, 6749, 2524, 28244, 15085, 2524, 4.01071e+06, nan
37286, 6771, 2533, 28276, 15014, 2533, 4.01071e+06, nan
37321, 6750, 2522, 28295, 14668, 2522, 4.01067e+06, nan
37356, 6737, 2533, 28332, 14472, 2533, 4.01067e+06, nan
37392, 6760, 2532, 28385, 14524, 2532, 4.01062e+06, nan
37428, 6752, 2519, 28407, 14395, 2519, 4.01062e+06, nan
37463, 6766, 2512, 28305, 14813, 2512, 4.01057e+06, nan
37499, 6721, 2509, 28242, 14862, 2509, 4.01057e+06, nan
37534, 6743, 2521, 28388, 14551, 2521, 4.01052e+06, nan
37570, 6763, 2526, 28399, 14548, 2526, 4.01052e+06, nan
37606, 6825, 2520, 28401, 14389, 2520, 4.01052e+06, nan
37641, 6797, 2519, 28383, 14442, 2519, 4.01052e+06, nan
37676, 6786, 2507, 28321, 14825, 2507, 4.01052e+06, nan
37712, 6799, 2505, 28311, 14872, 2505, 4.01052e+06, nan
37747, 6838, 2522, 28389, 14540, 2522, 4.01052e+06, nan
37782, 6794, 2540, 28347, 14439, 2540, 4.01052e+06, nan
37818, 6787, 2532, 28304, 14517, 2532, 4.01052e+06, nan
37853, 6748, 2511, 28166, 14915, 2511, 4.01052e+06, nan
37889, 6747, 2494, 28139, 14931, 2494, 4.01052e+06, nan
37925, 6715, 2506, 28105, 14844, 2506, 4.01052e+06, nan
37961, 6779, 2518, 28163, 14901, 2518, 4.01052e+06, nan
37996, 6763, 2520, 28218, 14492, 2520, 4.01052e+06, nan
38001, 6764, 2523, 28230, 14430, 2523, 4.01052e+06, nan
38031, 6779, 2535, 28246, 14449, 2535, 4.01052e+06, nan
38066, 6791, 2516, 28158, 15051, 2516, 4.01052e+06, nan
38102, 6796, 2509, 28177, 15059, 2509, 4.01052e+06, nan
38137, 6829, 2505, 28187, 14581, 2505, 4.01052e+06, nan
38173, 6809, 2495, 28223, 14483, 2495, 4.01052e+06, nan
38209, 6770, 2505, 28267, 14320, 2505, 4.01052e+06, nan
38244, 6809, 2525, 28274, 14475, 2525, 4.01052e+06, nan
38279, 6801, 2509, 28150, 14920, 2509, 4.01052e+06, nan
38314, 6835, 2521, 28263, 14597, 2521, 4.01052e+06, nan
38350, 6793, 2522, 28218, 14530, 2522, 4.01052e+06, nan
38385, 6828, 2541, 28304, 14362, 2541, 4.01052e+06, nan
38420, 6849, 2523, 28217, 14946, 2523, 4.01052e+06, nan
38456, 6850, 2531, 28224, 14833, 2531, 4.01052e+06, nan
38491, 6863, 2543, 28329, 14550, 2543, 4.01052e+06, nan
38526, 6871, 2561, 28344, 14556, 2561, 4.01052e+06, nan
